id,fire_location_latitude,fire_location_longitude,fire_year
1705,58.463983,-114.547483,2008
1706,58.69855,-118.6856,2008
1707,58.705467,-118.6963,2008
1708,58.70295,-118.6828,2008
1709,58.713,-118.768483,2008
1710,58.698683,-118.685083,2008
1711,58.6987,-118.685017,2008
1712,58.4638,-114.565733,2008
1713,58.51385,-115.155667,2008
1714,58.53555,-117.121817,2008
1715,58.698767,-118.68495,2008
1716,58.7166,-118.744167,2008
1717,58.712167,-118.73085,2008
1718,58.460517,-114.453117,2008
1719,58.4686,-114.538167,2008
1720,58.696167,-118.680667,2008
1721,58.719883,-118.744183,2008
1722,58.22155,-116.366383,2008
1723,59.03705,-118.9217,2008
1724,58.469083,-114.53695,2008
1725,58.7168,-118.755983,2008
1726,58.457917,-114.528967,2008
1727,58.600017,-118.218383,2008
1728,58.6967,-118.68755,2008
1729,58.71035,-118.704933,2008
1730,58.478633,-114.521667,2008
1731,58.468583,-114.534767,2008
1732,58.734983,-118.7072,2008
1733,58.710333,-118.69135,2008
1734,58.4632,-114.546867,2008
1735,58.455667,-114.5445,2008
1736,58.395217,-114.62305,2008
1737,59.395482,-119.281937,2008
1738,58.689233,-117.095033,2008
1739,59.1354,-117.83075,2008
1740,58.709417,-118.6863,2008
1741,58.62085,-118.927683,2008
1742,58.718767,-118.70545,2008
1743,58.510961,-115.151036,2008
1744,54.70977,-111.848902,2008
1745,55.96678,-110.833977,2008
1746,54.807312,-114.189146,2008
1747,55.934132,-110.718863,2008
1748,55.920796,-110.732382,2008
1749,55.917182,-110.732382,2008
1750,55.958617,-110.7068,2008
1751,55.910117,-110.739133,2008
1752,55.9475,-110.718612,2008
1753,54.9079,-113.5141,2008
1754,55.179795,-112.068414,2008
1755,56.196667,-110.924333,2008
1756,55.932033,-110.6454,2008
1757,55.062,-111.544167,2008
1758,55.933402,-110.737228,2008
1759,55.528717,-110.577,2008
1760,54.706517,-111.852817,2008
1761,54.68995,-111.61475,2008
1762,54.544933,-111.476267,2008
1763,56.637517,-111.157,2008
1764,57.749333,-111.699833,2008
1765,58.9525,-110.584667,2008
1766,58.7215,-111.148917,2008
1767,56.589067,-111.320567,2008
1768,57.099152,-117.210496,2008
1769,56.467833,-116.40535,2008
1770,56.467067,-116.373333,2008
1771,55.731767,-116.82085,2008
1772,56.316033,-117.346583,2008
1773,56.475332,-117.682465,2008
1774,56.431983,-117.8643,2008
1775,52.691833,-115.360133,2008
1776,52.701917,-115.292217,2008
1777,52.162405,-115.065761,2008
1778,52.538167,-115.636833,2008
1779,53.041163,-115.612925,2008
1780,52.52483,-115.599016,2008
1781,52.825933,-114.5673,2008
1782,52.444745,-115.29307,2008
1783,52.495655,-115.96398,2008
1784,52.45115,-115.30595,2008
1785,52.933583,-115.491783,2008
1786,53.015667,-115.436833,2008
1787,52.075267,-115.948333,2008
1788,52.936028,-115.931474,2008
1789,53.106688,-115.393523,2008
1790,53.063035,-115.100988,2008
1791,53.077586,-115.204519,2008
1792,53.041163,-115.08263,2008
1793,55.963617,-113.805917,2008
1794,55.939033,-113.777883,2008
1795,55.192783,-116.176667,2008
1796,56.9114,-114.92365,2008
1797,55.524767,-116.163833,2008
1798,55.90745,-115.63295,2008
1799,55.359288,-115.716575,2008
1800,55.164767,-114.778483,2008
1801,55.800017,-115.597017,2008
1802,55.900167,-113.883333,2008
1803,55.483783,-116.6544,2008
1804,55.435433,-116.855067,2008
1805,55.168033,-115.336267,2008
1806,56.678922,-115.708993,2008
1807,55.919467,-115.661967,2008
1808,55.464667,-114.79635,2008
1809,55.239167,-114.761833,2008
1810,55.869133,-115.806817,2008
1811,55.913717,-113.923583,2008
1812,55.924583,-113.956283,2008
1813,55.906094,-113.82553,2008
1814,55.2355,-114.3325,2008
1815,55.042317,-115.483417,2008
1816,55.98135,-113.887567,2008
1817,55.871983,-113.44795,2008
1818,56.522333,-115.142933,2008
1819,55.316433,-116.258167,2008
1820,56.460789,-114.60005,2008
1821,55.997467,-113.423433,2008
1822,56.460789,-114.60005,2008
1823,55.814617,-113.420333,2008
1824,56.740583,-114.818333,2008
1825,56.686238,-114.578947,2008
1826,54.7189,-114.6946,2008
1827,54.444895,-114.980661,2008
1828,54.357594,-115.440976,2008
1829,54.494667,-116.986,2008
1830,54.4674,-114.79085,2008
1831,54.18625,-115.1752,2008
1832,54.60375,-115.205517,2008
1833,51.06955,-114.988767,2007
1834,51.156267,-114.8904,2007
1835,49.623967,-114.654917,2007
1836,51.052033,-115.3003,2007
1837,51.063517,-115.292883,2007
1838,51.1931,-114.928367,2007
1839,50.441833,-114.426267,2007
1840,49.296067,-114.401,2007
1841,49.82745,-114.529533,2007
1842,49.886467,-114.6014,2007
1843,49.91775,-114.599967,2007
1844,51.174417,-114.81895,2007
1845,53.6072,-116.202183,2007
1846,53.379009,-117.652597,2007
1847,53.27145,-115.788017,2007
1848,53.096517,-116.478583,2007
1849,52.884183,-117.030583,2007
1850,53.40885,-117.774083,2007
1851,55.063733,-117.432583,2007
1852,55.0936,-117.585617,2007
1853,55.03049,-118.726647,2007
1854,55.215884,-118.239507,2007
1855,58.189852,-117.241827,2007
1856,58.711633,-118.705167,2007
1857,58.709533,-118.7086,2007
1858,58.710533,-118.724767,2007
1859,58.715933,-118.73505,2007
1860,58.715633,-118.743567,2007
1861,58.71025,-118.72345,2007
1862,58.710483,-118.7204,2007
1863,58.713217,-118.732567,2007
1864,58.70765,-118.683233,2007
1865,58.704633,-118.67465,2007
1866,58.47675,-115.176617,2007
1867,58.710467,-118.67095,2007
1868,58.7095,-118.679867,2007
1869,58.705467,-118.696183,2007
1870,58.710583,-118.697267,2007
1871,58.705733,-118.69185,2007
1872,58.70855,-118.69545,2007
1873,58.701883,-118.688417,2007
1874,58.745393,-114.053237,2007
1875,58.705917,-118.6959,2007
1876,58.712833,-118.736033,2007
1877,58.7015,-118.687567,2007
1878,58.705117,-118.696333,2007
1879,58.701383,-118.685829,2007
1880,58.442833,-114.254517,2007
1881,58.71885,-118.747417,2007
1882,58.71755,-118.748917,2007
1883,58.713433,-118.667917,2007
1884,58.710383,-118.692517,2007
1885,58.714983,-118.742867,2007
1886,58.716367,-118.74605,2007
1887,58.718967,-118.748417,2007
1888,58.717867,-118.748433,2007
1889,58.71755,-118.7464,2007
1890,58.700017,-118.688133,2007
1891,58.697733,-118.68625,2007
1892,58.705683,-118.691183,2007
1893,58.698467,-118.6868,2007
1894,58.821386,-118.826662,2007
1895,58.703817,-118.681717,2007
1896,58.697833,-118.677917,2007
1897,58.28163,-116.50252,2007
1898,58.7226,-118.74515,2007
1899,59.017633,-117.682167,2007
1900,58.71085,-118.693033,2007
1901,58.712767,-118.690817,2007
1902,58.456967,-114.565667,2007
1903,58.434,-116.22,2007
1904,58.465767,-114.539433,2007
1905,58.517833,-117.04,2007
1906,58.445583,-114.579165,2007
1907,58.467346,-114.52339,2007
1908,58.466,-114.522667,2007
1909,58.467346,-114.537506,2007
1910,58.465383,-114.513433,2007
1911,58.46695,-114.534883,2007
1912,58.482783,-114.362483,2007
1913,58.465683,-114.54345,2007
1914,58.465867,-114.521467,2007
1915,58.816667,-118.724833,2007
1916,58.326167,-115.429167,2007
1917,58.46585,-114.523083,2007
1918,58.738202,-117.313688,2007
1919,58.372333,-115.025917,2007
1920,58.47466,-114.997481,2007
1921,58.72785,-117.248183,2007
1922,58.02005,-116.798733,2007
1923,54.76229,-111.88693,2007
1924,54.517218,-110.414233,2007
1925,54.673046,-111.916941,2007
1926,54.513023,-111.356236,2007
1927,54.633833,-111.890667,2007
1928,54.677,-111.915,2007
1929,54.6505,-111.892,2007
1930,54.6845,-111.911833,2007
1931,54.8677,-111.8879,2007
1932,54.769167,-111.912633,2007
1933,55.932883,-110.646717,2007
1934,54.680617,-111.893833,2007
1935,54.891199,-111.91466,2007
1936,55.9415,-110.735717,2007
1937,54.624233,-111.842233,2007
1938,55.902638,-110.752041,2007
1939,55.931567,-110.725617,2007
1940,54.936,-113.017,2007
1941,55.9181,-110.733217,2007
1942,54.678888,-111.904443,2007
1943,55.566,-110.931,2007
1944,55.130467,-113.23775,2007
1945,55.132667,-112.4405,2007
1946,54.452417,-111.56315,2007
1947,55.907,-110.502167,2007
1948,55.904967,-110.737317,2007
1949,54.735845,-114.098511,2007
1950,54.80575,-111.55585,2007
1951,55.391267,-111.12455,2007
1952,55.998183,-111.959833,2007
1953,55.065517,-111.44805,2007
1954,55.938954,-110.719491,2007
1955,54.673046,-110.933996,2007
1956,55.241633,-112.363917,2007
1957,55.2686,-113.21225,2007
1958,55.928113,-110.725936,2007
1959,54.665817,-111.041345,2007
1960,55.561417,-112.404517,2007
1961,54.671133,-111.304283,2007
1962,55.069294,-112.403817,2007
1963,57.226417,-111.5107,2007
1964,56.689167,-111.292222,2007
1965,58.225703,-111.278737,2007
1966,56.136033,-111.774217,2007
1967,56.458947,-111.127669,2007
1968,57.6988,-111.336783,2007
1969,56.588667,-111.322833,2007
1970,58.039722,-113.824717,2007
1971,58.764833,-111.106167,2007
1972,56.594217,-111.325133,2007
1973,56.69315,-111.414,2007
1974,56.807167,-111.739967,2007
1975,56.6759,-111.381933,2007
1976,56.830967,-111.44445,2007
1977,56.779233,-111.4396,2007
1978,56.329899,-117.102933,2007
1979,56.354183,-119.500617,2007
1980,56.363433,-118.777233,2007
1981,57.878667,-117.61365,2007
1982,56.337967,-117.661133,2007
1983,57.919067,-117.895333,2007
1984,57.813573,-117.66195,2007
1985,56.57855,-119.9615,2007
1986,56.58515,-119.899867,2007
1987,56.47725,-116.410817,2007
1988,52.19675,-116.464367,2007
1989,52.401917,-116.249383,2007
1990,52.073517,-115.001117,2007
1991,51.993186,-115.152152,2007
1992,52.00774,-115.152152,2007
1993,52.455612,-116.162119,2007
1994,52.821967,-114.743483,2007
1995,51.811237,-115.143241,2007
1996,52.892357,-115.128171,2007
1997,55.341167,-115.783267,2007
1998,55.9473,-115.5979,2007
1999,55.40895,-116.222833,2007
2000,55.993483,-113.885717,2007
2001,55.279133,-114.797983,2007
2002,55.4761,-116.174417,2007
2003,55.212117,-116.288233,2007
2004,55.348436,-115.725557,2007
2005,55.915417,-115.652067,2007
2006,55.306217,-114.732433,2007
2007,55.9501,-113.814083,2007
2008,54.753,-116.285667,2007
2009,55.205917,-114.7823,2007
2010,55.3588,-115.870317,2007
2011,55.86465,-115.182367,2007
2012,55.432617,-116.81295,2007
2013,56.568092,-115.094245,2007
2014,55.6548,-116.639933,2007
2015,55.345783,-116.61815,2007
2016,55.919817,-113.9397,2007
2017,55.070183,-115.648,2007
2018,55.0993,-115.686633,2007
2019,55.253843,-114.225186,2007
2020,54.339483,-114.7772,2007
2021,54.159233,-115.675683,2007
2022,53.9901,-115.788351,2007
2023,54.21211,-115.896985,2007
2024,54.53745,-114.30015,2007
2025,54.697783,-114.30215,2007
2026,51.1632,-114.903617,2006
2027,51.139444,-114.9025,2006
2028,51.167917,-114.822067,2006
2029,51.178735,-114.922167,2006
2030,51.1598,-114.975067,2006
2031,50.857652,-114.652967,2006
2032,50.851667,-114.6275,2006
2033,51.649617,-115.302383,2006
2034,51.401383,-115.193617,2006
2035,49.361667,-114.328333,2006
2036,50.907333,-114.656,2006
2037,51.161883,-114.869317,2006
2038,53.64142,-118.1875,2006
2039,53.46404,-117.78005,2006
2040,53.4518,-117.78702,2006
2041,53.42532,-117.75154,2006
2042,53.42543,-117.7514,2006
2043,53.37847,-117.63683,2006
2044,53.44268,-117.47948,2006
2045,53.55636,-119.6292,2006
2046,53.39032,-117.36966,2006
2047,53.157883,-115.429783,2006
2048,53.7757,-119.760791,2006
2049,53.80148,-119.54393,2006
2050,53.791567,-119.743,2006
2051,53.518567,-116.626317,2006
2052,53.16635,-116.643217,2006
2053,53.969517,-118.512417,2006
2054,55.072087,-117.489872,2006
2055,55.069967,-117.48555,2006
2056,54.995883,-118.850367,2006
2057,55.026876,-118.885458,2006
2058,55.145683,-118.074217,2006
2059,55.8705,-119.1055,2006
2060,56.253833,-119.027783,2006
2061,55.515792,-119.984703,2006
2062,55.136733,-118.178183,2006
2063,55.136733,-118.178183,2006
2064,55.135837,-118.175237,2006
2065,55.1381,-118.18115,2006
2066,55.1381,-118.18115,2006
2067,55.135837,-118.175237,2006
2068,55.13945,-118.181885,2006
2069,55.086983,-119.892517,2006
2070,55.720733,-119.827817,2006
2071,55.842083,-119.228983,2006
2072,54.350328,-119.919998,2006
2073,55.048651,-118.745792,2006
2074,58.04015,-115.6019,2006
2075,58.70935,-118.680183,2006
2076,58.704033,-118.689167,2006
2077,58.706867,-118.668083,2006
2078,58.713033,-118.673383,2006
2079,58.711567,-118.711567,2006
2080,58.712309,-118.72095,2006
2081,58.712309,-118.727905,2006
2082,58.7032,-118.678583,2006
2083,58.697771,-118.685829,2006
2084,58.7207,-118.74362,2006
2085,58.708697,-118.756071,2006
2086,58.69945,-118.681967,2006
2087,58.697467,-118.682383,2006
2088,58.7075,-118.6876,2006
2089,58.50121,-117.022192,2006
2090,58.724383,-118.7383,2006
2091,58.712309,-118.678874,2006
2092,58.710333,-118.696717,2006
2093,58.7097,-118.696683,2006
2094,58.709383,-118.694933,2006
2095,58.457733,-114.529,2006
2096,58.516617,-117.053783,2006
2097,58.71592,-118.756071,2006
2098,58.719623,-118.707041,2006
2099,58.465267,-114.448183,2006
2100,58.708317,-118.67895,2006
2101,58.7095,-118.69455,2006
2102,58.70565,-118.69535,2006
2103,58.467346,-114.551277,2006
2104,58.306905,-115.855722,2006
2105,58.706617,-118.6921,2006
2106,58.710333,-118.724267,2006
2107,58.708333,-118.72625,2006
2108,58.708697,-118.685829,2006
2109,58.387317,-115.97025,2006
2110,58.708697,-118.692784,2006
2111,58.496423,-115.123148,2006
2112,58.445167,-114.409733,2006
2113,58.452807,-114.383951,2006
2114,58.079867,-116.285,2006
2115,58.1717,-116.275283,2006
2116,58.708697,-118.72095,2006
2117,58.710367,-118.665067,2006
2118,58.715167,-118.7416,2006
2119,58.5156,-116.8071,2006
2120,58.7,-118.711167,2006
2121,58.694583,-118.67595,2006
2122,58.694667,-118.6805,2006
2123,58.467383,-114.5282,2006
2124,58.451667,-114.579167,2006
2125,58.455583,-114.527,2006
2126,58.710933,-118.71595,2006
2127,58.4575,-114.523833,2006
2128,58.710683,-118.7158,2006
2129,58.468333,-114.535,2006
2130,58.451167,-114.534,2006
2131,58.4523,-114.528217,2006
2132,58.720067,-118.751333,2006
2133,58.468167,-114.538167,2006
2134,58.863,-118.8583,2006
2135,58.467667,-114.531833,2006
2136,58.7211,-118.741267,2006
2137,58.458867,-114.5273,2006
2138,58.455667,-114.5255,2006
2139,58.464085,-114.563023,2006
2140,58.464917,-114.53945,2006
2141,58.80885,-118.724583,2006
2142,58.467346,-114.342292,2006
2143,58.46255,-114.544033,2006
2144,58.707733,-118.700583,2006
2145,57.581,-114.444,2006
2146,58.837729,-118.851351,2006
2147,58.82135,-118.872867,2006
2148,58.69725,-118.774,2006
2149,58.642817,-119.510067,2006
2150,58.426067,-114.7721,2006
2151,58.426,-114.7725,2006
2152,58.165183,-114.494333,2006
2153,58.50795,-115.11845,2006
2154,58.4985,-114.955283,2006
2155,58.462662,-114.44332,2006
2156,58.469917,-114.5733,2006
2157,58.2285,-114.3251,2006
2158,55.02737,-111.54191,2006
2159,55.007572,-111.723841,2006
2160,55.003958,-111.730118,2006
2161,54.690833,-111.753333,2006
2162,55.842733,-110.87665,2006
2163,55.94035,-110.737067,2006
2164,55.908467,-110.746067,2006
2165,55.906252,-110.745595,2006
2166,55.931727,-110.725936,2006
2167,55.028833,-111.5394,2006
2168,55.980217,-110.658667,2006
2169,55.93534,-110.713045,2006
2170,54.722383,-110.69355,2006
2171,55.937983,-110.718917,2006
2172,55.568133,-110.802133,2006
2173,54.433283,-111.72865,2006
2174,54.687717,-110.9884,2006
2175,55.9302,-110.731983,2006
2176,55.917733,-110.737167,2006
2177,54.70565,-111.903933,2006
2178,55.93534,-110.719491,2006
2179,55.1957,-113.20425,2006
2180,55.051043,-113.763707,2006
2181,55.914933,-110.463033,2006
2182,55.074733,-112.78875,2006
2183,55.038567,-111.542733,2006
2184,54.815167,-111.566,2006
2185,55.6366,-111.05235,2006
2186,55.240333,-113.188333,2006
2187,57.419567,-111.324617,2006
2188,57.385833,-111.964167,2006
2189,56.684432,-111.304142,2006
2190,57.166133,-111.635017,2006
2191,56.65489,-111.18048,2006
2192,57.8822,-111.044,2006
2193,57.9767,-111.0128,2006
2194,57.211117,-111.647617,2006
2195,57.90375,-111.038067,2006
2196,57.308,-111.869,2006
2197,57.296667,-111.502833,2006
2198,56.688433,-111.299533,2006
2199,59.928983,-111.814533,2006
2200,57.181617,-111.639133,2006
2201,57.461483,-111.553317,2006
2202,56.631533,-111.438017,2006
2203,56.704283,-110.750017,2006
2204,56.305717,-118.311667,2006
2205,56.50005,-116.541467,2006
2206,56.440183,-116.09935,2006
2207,56.481667,-116.354722,2006
2208,55.997967,-116.779583,2006
2209,56.466299,-116.381934,2006
2210,56.491944,-117.324722,2006
2211,56.33639,-118.904713,2006
2212,56.338183,-118.90705,2006
2213,56.495967,-117.2785,2006
2214,57.838056,-117.609722,2006
2215,56.495386,-117.277573,2006
2216,56.466367,-116.3988,2006
2217,56.326112,-118.588512,2006
2218,57.646408,-117.193453,2006
2219,56.746986,-118.414543,2006
2220,56.6365,-119.473667,2006
2221,56.689167,-118.601111,2006
2222,56.671667,-117.255167,2006
2223,56.509383,-117.203333,2006
2224,56.624267,-117.936233,2006
2225,52.763233,-115.353933,2006
2226,52.635333,-115.383667,2006
2227,52.398333,-116.233517,2006
2228,52.697333,-115.317167,2006
2229,52.6991,-115.325833,2006
2230,53.052099,-115.131385,2006
2231,52.504764,-115.230282,2006
2232,53.107817,-116.146917,2006
2233,53.092767,-115.198167,2006
2234,52.13149,-115.235311,2006
2235,52.321022,-116.149976,2006
2236,52.814267,-114.877283,2006
2237,52.231817,-114.939417,2006
2238,52.224917,-115.0178,2006
2239,52.422983,-114.981083,2006
2240,52.078133,-116.103733,2006
2241,55.639578,-116.063384,2006
2242,55.51885,-116.164667,2006
2243,55.98085,-113.890533,2006
2244,55.957783,-113.779167,2006
2245,55.910533,-115.64475,2006
2246,55.356533,-115.783,2006
2247,56.335667,-113.384167,2006
2248,56.671383,-114.577467,2006
2249,55.97555,-113.84165,2006
2250,56.482767,-116.05135,2006
2251,55.904717,-115.6341,2006
2252,55.91575,-115.650867,2006
2253,55.918733,-113.946117,2006
2254,55.342925,-115.77368,2006
2255,56.142413,-113.85808,2006
2256,55.636133,-116.072417,2006
2257,55.185117,-116.232017,2006
2258,55.534148,-116.147708,2006
2259,55.9074,-115.642467,2006
2260,55.890717,-115.6445,2006
2261,55.304997,-114.762167,2006
2262,55.405233,-116.0864,2006
2263,55.537763,-116.166873,2006
2264,55.922656,-115.664957,2006
2265,55.304799,-114.956217,2006
2266,56.274417,-114.157783,2006
2267,55.907133,-115.621,2006
2268,57.098367,-114.048867,2006
2269,55.304,-114.737967,2006
2270,55.28585,-116.488717,2006
2271,55.949617,-113.730433,2006
2272,56.678833,-114.579333,2006
2273,55.480283,-115.394617,2006
2274,55.8688,-115.106883,2006
2275,56.862509,-113.37555,2006
2276,55.767167,-114.405333,2006
2277,54.85218,-115.256247,2006
2278,55.3601,-115.01135,2006
2279,55.516817,-114.940033,2006
2280,55.984917,-113.86815,2006
2281,55.797383,-113.3923,2006
2282,54.076683,-115.850583,2006
2283,54.372143,-114.934985,2006
2284,54.292883,-116.0708,2006
2285,54.45495,-114.583117,2006
2286,54.497733,-115.374283,2006
2287,54.46125,-115.519597,2006
2288,54.225483,-115.071483,2006
2289,54.208483,-115.229217,2006
2290,54.133133,-116.640233,2006
2291,54.208425,-116.065794,2006
