fire_year,current_size,fire_location_latitude,fire_location_longitude,assessment_hectares,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,fire_origin_encoded,fire_type_encoded,general_cause_desc_encoded,weather_conditions_over_fire_encoded,temperature_encoded,relative_humidity_encoded,wind_speed_encoded,current_size_bin_encoded
2008,0.01,56.460789,-114.60005,0.01,0.0,0.0,80.0,0.0,0.01,4,1,10,2,0.36666666666666664,0.8,0.0,0
2008,0.01,55.814617,-113.420333,0.01,0.0,14.3,66.0,4.0,0.01,4,2,9,2,0.605,0.66,0.044444444444444446,0
2008,0.1,56.740583,-114.818333,0.1,0.0,0.0,78.0,10.0,0.1,4,1,6,4,0.36666666666666664,0.78,0.11111111111111112,0
2008,0.01,56.686238,-114.578947,0.01,0.0,2.0,78.0,0.0,0.01,4,1,10,3,0.39999999999999997,0.78,0.0,0
2008,0.59,54.7189,-114.6946,0.7,0.5,2.0,58.0,20.0,0.7,4,1,1,2,0.39999999999999997,0.58,0.22222222222222224,0
2008,5.7,54.444895,-114.980661,1.5,2.0,25.6,20.0,15.0,3.0,4,0,6,2,0.7933333333333333,0.2,0.16666666666666669,1
2008,13.5,54.357594,-115.440976,1.5,2.0,27.0,20.0,15.0,2.5,4,2,9,2,0.8166666666666667,0.2,0.16666666666666669,3
2008,0.02,54.494667,-116.986,0.02,0.1,19.0,40.0,30.0,0.02,4,2,9,3,0.6833333333333333,0.4,0.33333333333333337,0
2008,0.01,54.4674,-114.79085,0.01,1.0,19.5,59.0,1.0,0.01,4,2,3,3,0.6916666666666667,0.59,0.011111111111111112,0
2008,1.33,54.18625,-115.1752,1.0,1.0,24.0,52.0,1.0,1.0,4,2,9,2,0.7666666666666666,0.52,0.011111111111111112,0
2008,0.01,54.60375,-115.205517,0.01,0.0,21.4,41.0,1.0,0.01,4,2,10,1,0.7233333333333333,0.41000000000000003,0.011111111111111112,0
2007,0.01,51.06955,-114.988767,0.01,0.0,18.0,40.0,10.0,0.01,1,1,10,3,0.6666666666666666,0.4,0.11111111111111112,0
2007,0.1,51.156267,-114.8904,0.1,0.0,23.0,32.0,10.0,0.1,1,2,10,2,0.75,0.32,0.11111111111111112,0
2007,0.01,49.623967,-114.654917,0.01,1.0,30.0,25.0,10.0,0.01,4,2,6,2,0.8666666666666667,0.25,0.11111111111111112,0
2007,0.01,51.052033,-115.3003,0.01,0.0,30.8,22.0,0.0,0.01,4,1,6,2,0.8799999999999999,0.22,0.0,0
2007,0.01,51.063517,-115.292883,0.01,0.0,21.0,30.0,5.0,0.01,4,2,9,2,0.7166666666666666,0.3,0.05555555555555556,0
2007,0.01,51.1931,-114.928367,0.01,0.1,15.0,40.0,0.0,0.01,1,2,10,2,0.6166666666666667,0.4,0.0,0
2007,0.01,50.441833,-114.426267,0.01,0.0,19.0,40.0,10.0,0.01,1,2,10,2,0.6833333333333333,0.4,0.11111111111111112,0
2007,0.03,49.296067,-114.401,0.03,0.0,5.0,80.0,0.0,0.03,4,1,9,1,0.44999999999999996,0.8,0.0,0
2007,0.05,49.82745,-114.529533,0.05,0.1,5.0,60.0,5.0,0.05,4,1,9,2,0.44999999999999996,0.6,0.05555555555555556,0
2007,1.5,49.886467,-114.6014,1.0,10.0,9.0,40.0,50.0,1.1,4,2,5,2,0.5166666666666666,0.4,0.5555555555555556,0
2007,0.5,49.91775,-114.599967,0.5,2.0,5.0,44.0,80.0,0.5,4,1,5,2,0.44999999999999996,0.44,0.888888888888889,0
2007,3.3,51.174417,-114.81895,3.0,3.0,2.0,60.0,10.0,0.7,1,2,10,3,0.39999999999999997,0.6,0.11111111111111112,0
2007,0.01,53.6072,-116.202183,0.01,0.0,2.0,85.0,5.0,0.01,3,2,10,3,0.39999999999999997,0.85,0.05555555555555556,0
2007,0.01,53.379009,-117.652597,0.01,0.0,10.0,65.0,10.0,0.01,4,2,9,3,0.5333333333333333,0.65,0.11111111111111112,0
2007,2.0,53.27145,-115.788017,2.0,2.0,12.0,17.0,2.0,2.0,4,2,6,0,0.5666666666666667,0.17,0.022222222222222223,0
2007,0.5,53.096517,-116.478583,0.5,2.0,14.0,42.0,5.0,0.5,4,2,3,2,0.6,0.42,0.05555555555555556,0
2007,0.25,52.884183,-117.030583,0.25,0.0,10.0,45.0,10.0,0.25,4,2,9,3,0.5333333333333333,0.45,0.11111111111111112,0
2007,0.01,53.40885,-117.774083,0.01,0.1,16.0,65.0,1.0,0.01,4,1,6,3,0.6333333333333333,0.65,0.011111111111111112,0
2007,1.9,55.063733,-117.432583,2.0,2.5,8.0,40.0,15.0,1.9,1,2,3,3,0.5,0.4,0.16666666666666669,0
2007,0.01,55.0936,-117.585617,0.01,0.0,5.0,70.0,5.0,0.01,4,2,5,2,0.44999999999999996,0.7000000000000001,0.05555555555555556,0
2007,0.01,55.03049,-118.726647,0.01,0.0,10.0,60.0,10.0,0.01,4,1,3,3,0.5333333333333333,0.6,0.11111111111111112,0
2007,0.01,55.215884,-118.239507,0.01,1.0,5.0,30.0,15.0,0.01,4,2,4,2,0.44999999999999996,0.3,0.16666666666666669,0
2007,0.29,58.189852,-117.241827,0.29,0.0,4.0,58.0,3.0,0.29,4,2,9,3,0.4333333333333333,0.58,0.03333333333333333,0
2007,0.8,58.711633,-118.705167,1.0,0.0,16.0,30.0,9.0,1.0,1,2,10,2,0.6333333333333333,0.3,0.1,0
2007,8.6,58.709533,-118.7086,3.0,0.0,15.0,28.0,7.0,3.0,1,2,10,2,0.6166666666666667,0.28,0.07777777777777778,2
2007,8.6,58.710533,-118.724767,1.0,0.0,14.0,40.0,3.0,1.0,1,2,10,2,0.6,0.4,0.03333333333333333,2
2007,2.5,58.715933,-118.73505,3.0,0.0,16.0,38.0,0.0,3.0,1,2,10,2,0.6333333333333333,0.38,0.0,0
2007,2.5,58.715633,-118.743567,3.0,3.0,11.0,44.0,2.0,3.0,1,2,10,2,0.5499999999999999,0.44,0.022222222222222223,0
2007,1.5,58.71025,-118.72345,1.5,1.0,17.0,40.0,10.0,1.5,1,2,10,2,0.6499999999999999,0.4,0.11111111111111112,0
2007,2.4,58.710483,-118.7204,3.0,1.0,17.0,30.0,10.0,2.4,1,2,10,3,0.6499999999999999,0.3,0.11111111111111112,0
2007,1.3,58.713217,-118.732567,2.0,1.0,17.0,40.0,10.0,1.3,1,2,10,3,0.6499999999999999,0.4,0.11111111111111112,0
2007,17.4,58.70765,-118.683233,5.0,0.5,10.0,40.0,10.0,5.0,1,2,10,3,0.5333333333333333,0.4,0.11111111111111112,4
2007,0.7,58.704633,-118.67465,0.7,0.2,10.0,40.0,10.0,0.7,1,2,10,3,0.5333333333333333,0.4,0.11111111111111112,0
2007,21.9,58.47675,-115.176617,10.0,1.0,10.0,50.0,8.0,10.0,1,2,10,2,0.5333333333333333,0.5,0.08888888888888889,5
2007,5.51,58.710467,-118.67095,0.3,0.1,16.0,35.0,7.0,0.3,1,2,10,3,0.6333333333333333,0.35000000000000003,0.07777777777777778,1
2007,1.0,58.7095,-118.679867,1.0,1.0,14.0,68.0,12.0,1.0,1,2,10,3,0.6,0.68,0.13333333333333333,0
2007,1.0,58.705467,-118.696183,0.05,1.0,12.0,68.0,10.0,1.0,1,2,10,3,0.5666666666666667,0.68,0.11111111111111112,0
2007,0.01,58.710583,-118.697267,0.01,0.1,17.0,35.0,3.0,0.01,1,2,10,3,0.6499999999999999,0.35000000000000003,0.03333333333333333,0
2007,0.25,58.705733,-118.69185,0.1,1.0,12.0,68.0,10.0,0.15,1,2,10,3,0.5666666666666667,0.68,0.11111111111111112,0
2007,0.01,58.70855,-118.69545,0.01,0.0,17.0,35.0,0.0,0.01,1,2,10,3,0.6499999999999999,0.35000000000000003,0.0,0
2007,0.01,58.701883,-118.688417,0.01,0.0,17.0,35.0,0.0,0.01,1,2,10,3,0.6499999999999999,0.35000000000000003,0.0,0
2007,241.5,58.745393,-114.053237,25.0,0.5,13.0,30.0,15.0,25.0,4,2,9,2,0.5833333333333333,0.3,0.16666666666666669,10
2007,0.2,58.705917,-118.6959,0.02,1.0,14.0,40.0,5.0,0.02,1,1,10,2,0.6,0.4,0.05555555555555556,0
2007,0.9,58.712833,-118.736033,0.9,0.0,15.0,45.0,15.0,0.9,1,2,10,2,0.6166666666666667,0.45,0.16666666666666669,0
2007,0.1,58.7015,-118.687567,0.1,0.0,12.0,45.0,10.0,0.1,1,2,10,3,0.5666666666666667,0.45,0.11111111111111112,0
2007,0.5,58.705117,-118.696333,0.5,3.0,16.0,40.0,15.0,0.5,1,2,10,2,0.6333333333333333,0.4,0.16666666666666669,0
2007,0.2,58.701383,-118.685829,0.2,0.0,13.0,50.0,0.0,0.2,1,2,10,2,0.5833333333333333,0.5,0.0,0
2007,0.7,58.442833,-114.254517,0.4,0.1,15.0,21.0,2.0,0.4,4,2,10,2,0.6166666666666667,0.21,0.022222222222222223,0
2007,0.05,58.71885,-118.747417,0.05,0.0,15.0,45.0,10.0,0.05,1,2,10,2,0.6166666666666667,0.45,0.11111111111111112,0
2007,0.5,58.71755,-118.748917,0.3,1.0,15.0,45.0,10.0,0.3,1,2,10,2,0.6166666666666667,0.45,0.11111111111111112,0
2007,0.6,58.713433,-118.667917,0.6,0.2,12.0,35.0,10.0,0.6,1,2,10,2,0.5666666666666667,0.35000000000000003,0.11111111111111112,0
2007,0.8,58.710383,-118.692517,0.8,0.0,12.0,35.0,10.0,0.8,1,2,10,2,0.5666666666666667,0.35000000000000003,0.11111111111111112,0
2007,0.1,58.714983,-118.742867,0.1,0.0,10.0,15.0,15.0,0.1,1,2,10,2,0.5333333333333333,0.15,0.16666666666666669,0
2007,0.02,58.716367,-118.74605,0.02,0.0,9.0,50.0,10.0,0.02,1,2,10,2,0.5166666666666666,0.5,0.11111111111111112,0
2007,0.2,58.718967,-118.748417,0.2,0.0,9.0,50.0,10.0,0.2,1,2,10,2,0.5166666666666666,0.5,0.11111111111111112,0
2007,0.1,58.717867,-118.748433,0.1,0.0,10.0,50.0,5.0,0.1,1,2,10,2,0.5333333333333333,0.5,0.05555555555555556,0
2007,0.1,58.71755,-118.7464,0.1,0.2,13.5,30.0,5.0,0.1,1,2,10,3,0.5916666666666667,0.3,0.05555555555555556,0
2007,0.2,58.700017,-118.688133,0.2,0.5,12.0,35.0,5.0,0.2,1,2,10,3,0.5666666666666667,0.35000000000000003,0.05555555555555556,0
2007,0.2,58.697733,-118.68625,0.2,0.2,15.6,21.0,8.0,0.2,1,2,10,3,0.6266666666666667,0.21,0.08888888888888889,0
2007,0.1,58.705683,-118.691183,0.1,0.1,18.0,24.0,6.0,0.1,1,2,10,3,0.6666666666666666,0.24,0.06666666666666667,0
2007,0.1,58.698467,-118.6868,0.1,0.1,13.0,33.0,5.0,0.1,1,2,10,3,0.5833333333333333,0.33,0.05555555555555556,0
2007,1.5,58.821386,-118.826662,1.5,0.5,12.0,80.0,5.0,0.5,4,2,10,3,0.5666666666666667,0.8,0.05555555555555556,0
2007,0.1,58.703817,-118.681717,0.1,0.1,12.0,69.0,2.0,0.01,1,2,10,3,0.5666666666666667,0.6900000000000001,0.022222222222222223,0
2007,0.1,58.697833,-118.677917,0.1,0.1,13.5,30.0,7.0,0.1,1,2,10,2,0.5916666666666667,0.3,0.07777777777777778,0
2007,21.2,58.28163,-116.50252,0.75,0.1,11.0,81.0,13.0,0.75,3,2,10,4,0.5499999999999999,0.81,0.14444444444444446,5
2007,12.0,58.7226,-118.74515,3.0,0.1,15.0,39.0,6.0,10.0,1,2,10,2,0.6166666666666667,0.39,0.06666666666666667,2
2007,0.01,59.017633,-117.682167,0.01,0.0,10.0,34.0,5.0,0.01,4,2,9,2,0.5333333333333333,0.34,0.05555555555555556,0
2007,0.75,58.71085,-118.693033,0.75,0.1,20.0,23.0,2.0,0.75,1,2,10,2,0.7,0.23,0.022222222222222223,0
2007,1.57,58.712767,-118.690817,0.5,2.0,16.0,35.0,20.0,1.57,1,2,10,2,0.6333333333333333,0.35000000000000003,0.22222222222222224,0
2007,0.5,58.456967,-114.565667,0.5,1.5,23.0,35.0,15.0,0.5,1,2,10,3,0.75,0.35000000000000003,0.16666666666666669,0
2007,0.05,58.434,-116.22,0.01,0.0,7.0,100.0,0.0,0.01,1,2,10,3,0.4833333333333333,1.0,0.0,0
2007,0.1,58.465767,-114.539433,0.1,0.0,20.0,45.0,5.0,0.1,1,2,10,2,0.7,0.45,0.05555555555555556,0
2007,0.1,58.517833,-117.04,0.02,1.5,27.0,30.0,5.0,0.05,1,2,10,2,0.8166666666666667,0.3,0.05555555555555556,0
2007,0.1,58.445583,-114.579165,0.1,0.1,16.0,27.0,6.0,0.1,1,2,10,2,0.6333333333333333,0.27,0.06666666666666667,0
2007,0.01,58.467346,-114.52339,0.01,0.1,12.0,35.0,5.0,0.01,1,1,10,2,0.5666666666666667,0.35000000000000003,0.05555555555555556,0
2007,0.01,58.466,-114.522667,0.01,0.1,22.0,60.0,5.0,0.01,1,1,10,3,0.7333333333333333,0.6,0.05555555555555556,0
2007,0.01,58.467346,-114.537506,0.01,0.0,16.0,70.0,5.0,0.01,1,1,10,2,0.6333333333333333,0.7000000000000001,0.05555555555555556,0
2007,0.1,58.465383,-114.513433,0.1,0.0,23.0,30.0,5.0,0.1,1,1,10,3,0.75,0.3,0.05555555555555556,0
2007,0.01,58.46695,-114.534883,0.01,0.0,23.0,35.0,5.0,0.01,1,1,10,3,0.75,0.35000000000000003,0.05555555555555556,0
2007,0.9,58.482783,-114.362483,0.2,2.0,30.0,57.0,10.0,0.3,1,2,10,3,0.8666666666666667,0.5700000000000001,0.11111111111111112,0
2007,0.01,58.465683,-114.54345,0.1,0.0,26.0,40.0,20.0,0.1,1,1,10,2,0.8,0.4,0.22222222222222224,0
2007,0.01,58.465867,-114.521467,0.01,0.0,17.0,60.0,17.0,0.01,1,1,10,3,0.6499999999999999,0.6,0.18888888888888888,0
2007,0.9,58.816667,-118.724833,0.1,0.1,23.0,39.0,5.0,0.1,1,2,10,2,0.75,0.39,0.05555555555555556,0
2007,0.01,58.326167,-115.429167,0.01,0.0,7.0,70.0,0.0,0.01,4,1,5,3,0.4833333333333333,0.7000000000000001,0.0,0
2007,0.3,58.46585,-114.523083,0.3,0.0,12.0,70.0,0.0,0.3,1,1,10,2,0.5666666666666667,0.7000000000000001,0.0,0
2007,0.01,58.738202,-117.313688,0.01,0.0,16.0,56.0,5.0,0.01,4,1,9,2,0.6333333333333333,0.56,0.05555555555555556,0
2007,0.02,58.372333,-115.025917,0.02,0.0,14.6,68.0,4.0,0.02,4,1,9,3,0.61,0.68,0.044444444444444446,0
2007,1.0,58.47466,-114.997481,1.0,0.2,10.0,55.0,3.0,1.0,4,2,10,2,0.5333333333333333,0.55,0.03333333333333333,0
2007,0.01,58.72785,-117.248183,0.01,0.0,6.0,85.0,10.0,0.01,4,0,6,3,0.4666666666666667,0.85,0.11111111111111112,0
2007,0.01,58.02005,-116.798733,0.01,0.0,5.0,70.0,50.0,0.01,4,2,6,3,0.44999999999999996,0.7000000000000001,0.5555555555555556,0
2007,0.01,54.76229,-111.88693,0.01,0.0,10.8,32.0,8.0,0.01,3,2,10,2,0.5466666666666666,0.32,0.08888888888888889,0
2007,0.01,54.517218,-110.414233,0.01,0.0,15.0,35.0,0.0,0.01,4,1,9,3,0.6166666666666667,0.35000000000000003,0.0,0
2007,0.3,54.673046,-111.916941,0.3,0.0,11.0,45.0,0.0,0.3,1,2,10,2,0.5499999999999999,0.45,0.0,0
2007,3.1,54.513023,-111.356236,3.0,2.0,13.0,35.0,23.0,3.0,4,2,10,2,0.5833333333333333,0.35000000000000003,0.2555555555555556,0
2007,3.0,54.633833,-111.890667,2.0,3.0,16.0,23.0,5.0,2.0,1,2,10,2,0.6333333333333333,0.23,0.05555555555555556,0
2007,0.01,54.677,-111.915,0.01,0.0,10.0,45.0,0.0,0.01,1,2,10,2,0.5333333333333333,0.45,0.0,0
2007,0.01,54.6505,-111.892,0.02,0.0,18.0,48.0,10.0,0.01,1,2,10,3,0.6666666666666666,0.48,0.11111111111111112,0
2007,1.8,54.6845,-111.911833,0.5,2.0,17.0,34.0,15.0,0.7,1,1,10,3,0.6499999999999999,0.34,0.16666666666666669,0
2007,1.0,54.8677,-111.8879,0.8,2.0,17.0,34.0,15.0,0.8,3,1,10,2,0.6499999999999999,0.34,0.16666666666666669,0
2007,0.1,54.769167,-111.912633,0.1,1.0,7.6,48.0,5.0,0.1,3,2,3,2,0.4933333333333333,0.48,0.05555555555555556,0
2007,1.5,55.932883,-110.646717,1.5,10.0,13.0,30.0,15.0,1.5,4,2,9,3,0.5833333333333333,0.3,0.16666666666666669,0
2007,1.0,54.680617,-111.893833,1.0,2.0,15.0,37.0,8.0,1.0,1,2,10,2,0.6166666666666667,0.37,0.08888888888888889,0
2007,2.5,54.891199,-111.91466,0.01,2.0,14.0,34.0,6.0,2.5,3,2,10,2,0.6,0.34,0.06666666666666667,0
2007,62.6,55.9415,-110.735717,4.0,25.0,17.0,30.0,20.0,4.0,1,2,3,3,0.6499999999999999,0.3,0.22222222222222224,10
2007,16.2,54.624233,-111.842233,3.0,30.0,13.0,42.0,20.0,3.0,1,2,3,3,0.5833333333333333,0.42,0.22222222222222224,4
2007,0.6,55.902638,-110.752041,0.25,0.2,7.0,60.0,0.0,0.25,3,2,10,3,0.4833333333333333,0.6,0.0,0
2007,0.25,55.931567,-110.725617,0.25,0.5,16.0,33.0,12.0,0.25,1,2,3,3,0.6333333333333333,0.33,0.13333333333333333,0
2007,1.4,54.936,-113.017,0.5,0.5,20.0,35.0,10.0,1.0,4,2,9,2,0.7,0.35000000000000003,0.11111111111111112,0
2007,0.01,55.9181,-110.733217,0.01,1.0,16.0,35.0,20.0,0.01,1,1,10,3,0.6333333333333333,0.35000000000000003,0.22222222222222224,0
2007,0.5,54.678888,-111.904443,0.5,1.0,27.0,21.0,4.0,0.5,1,2,10,2,0.8166666666666667,0.21,0.044444444444444446,0
2007,1.3,55.566,-110.931,0.05,1.0,18.0,25.0,20.0,0.05,4,0,5,2,0.6666666666666666,0.25,0.22222222222222224,0
2007,0.01,55.130467,-113.23775,0.01,0.0,17.0,45.0,15.0,0.01,4,2,10,3,0.6499999999999999,0.45,0.16666666666666669,0
2007,1.7,55.132667,-112.4405,1.1,1.0,21.0,35.0,8.0,1.1,3,2,10,3,0.7166666666666666,0.35000000000000003,0.08888888888888889,0
2007,11.9,54.452417,-111.56315,10.0,2.0,20.0,30.0,10.0,10.0,3,2,9,2,0.7,0.3,0.11111111111111112,2
2007,0.08,55.907,-110.502167,0.01,0.9,24.0,30.0,10.0,0.07,4,2,9,3,0.7666666666666666,0.3,0.11111111111111112,0
2007,0.1,55.904967,-110.737317,0.4,1.0,17.0,45.0,5.0,0.1,3,2,10,3,0.6499999999999999,0.45,0.05555555555555556,0
2007,0.01,54.735845,-114.098511,0.01,0.5,22.0,36.0,5.0,0.01,4,2,6,3,0.7333333333333333,0.36,0.05555555555555556,0
2007,0.01,54.80575,-111.55585,0.1,0.0,21.0,40.0,10.0,0.01,5,2,9,2,0.7166666666666666,0.4,0.11111111111111112,0
2007,0.5,55.391267,-111.12455,1.0,4.0,28.0,40.0,5.0,1.0,4,1,10,2,0.8333333333333333,0.4,0.05555555555555556,0
2007,0.01,55.998183,-111.959833,0.01,0.0,15.0,54.0,5.0,0.01,4,2,3,3,0.6166666666666667,0.54,0.05555555555555556,0
2007,0.64,55.065517,-111.44805,0.25,0.0,9.0,55.0,10.0,0.25,4,1,9,2,0.5166666666666666,0.55,0.11111111111111112,0
2007,0.3,55.938954,-110.719491,0.3,0.0,5.0,65.0,10.0,0.3,1,2,3,3,0.44999999999999996,0.65,0.11111111111111112,0
2007,0.01,54.673046,-110.933996,0.01,0.0,7.0,95.0,0.0,0.01,4,1,9,4,0.4833333333333333,0.9500000000000001,0.0,0
2007,0.01,55.241633,-112.363917,0.01,0.0,8.0,75.0,10.0,0.01,4,1,9,2,0.5,0.75,0.11111111111111112,0
2007,0.01,55.2686,-113.21225,0.01,0.0,6.0,70.0,2.0,0.01,1,1,9,2,0.4666666666666667,0.7000000000000001,0.022222222222222223,0
2007,0.01,55.928113,-110.725936,0.01,0.0,6.0,80.0,5.0,0.01,1,1,9,2,0.4666666666666667,0.8,0.05555555555555556,0
2007,0.2,54.665817,-111.041345,0.2,0.5,8.2,42.0,15.0,0.2,4,1,9,0,0.5033333333333333,0.42,0.16666666666666669,0
2007,0.42,55.561417,-112.404517,0.42,0.1,-3.0,55.0,4.0,0.42,4,1,9,3,0.31666666666666665,0.55,0.044444444444444446,0
2007,0.01,54.671133,-111.304283,0.01,0.1,-3.5,64.0,5.0,0.01,5,1,9,2,0.3083333333333333,0.64,0.05555555555555556,0
2007,0.01,55.069294,-112.403817,0.01,0.0,-13.0,45.0,5.0,0.01,4,1,9,3,0.14999999999999997,0.45,0.05555555555555556,0
2007,0.01,57.226417,-111.5107,0.01,0.0,12.5,42.0,19.0,0.01,3,2,4,2,0.575,0.42,0.2111111111111111,0
2007,0.1,56.689167,-111.292222,0.1,0.0,11.0,38.0,2.0,0.1,3,2,10,2,0.5499999999999999,0.38,0.022222222222222223,0
2007,177.0,58.225703,-111.278737,9.0,1.0,15.0,10.0,0.0,9.0,4,2,5,3,0.6166666666666667,0.1,0.0,10
2007,0.2,56.136033,-111.774217,0.2,1.0,20.5,25.0,28.0,0.2,4,2,4,3,0.7083333333333333,0.25,0.3111111111111111,0
2007,1.8,56.458947,-111.127669,1.0,10.0,19.0,40.0,15.0,1.0,4,2,9,3,0.6833333333333333,0.4,0.16666666666666669,0
2007,0.4,57.6988,-111.336783,0.2,0.1,20.0,40.0,0.0,0.2,4,2,9,2,0.7,0.4,0.0,0
2007,0.3,56.588667,-111.322833,0.3,1.0,18.0,33.0,10.0,0.3,4,2,9,2,0.6666666666666666,0.33,0.11111111111111112,0
2007,0.01,58.039722,-113.824717,0.01,0.0,21.0,33.0,5.0,0.01,4,1,1,3,0.7166666666666666,0.33,0.05555555555555556,0
2007,0.3,58.764833,-111.106167,0.01,1.0,23.0,40.0,10.0,0.03,4,2,1,2,0.75,0.4,0.11111111111111112,0
2007,0.01,56.594217,-111.325133,0.01,0.0,15.0,90.0,2.0,0.01,4,2,10,2,0.6166666666666667,0.9,0.022222222222222223,0
2007,0.02,56.69315,-111.414,0.02,0.0,5.0,70.0,5.0,0.02,4,1,9,3,0.44999999999999996,0.7000000000000001,0.05555555555555556,0
2007,0.5,56.807167,-111.739967,0.05,0.0,10.0,40.0,5.0,0.5,4,2,9,2,0.5333333333333333,0.4,0.05555555555555556,0
2007,0.1,56.6759,-111.381933,0.01,0.5,8.0,65.0,5.0,0.01,4,1,9,2,0.5,0.65,0.05555555555555556,0
2007,0.01,56.830967,-111.44445,0.01,0.0,4.0,77.0,5.0,0.01,4,1,3,3,0.4333333333333333,0.77,0.05555555555555556,0
2007,0.01,56.779233,-111.4396,0.01,0.1,-14.0,80.0,0.0,0.1,4,1,9,2,0.1333333333333333,0.8,0.0,0
2007,1.1,56.329899,-117.102933,1.5,0.0,16.0,26.0,15.0,1.5,3,2,10,3,0.6333333333333333,0.26,0.16666666666666669,0
2007,0.01,56.354183,-119.500617,0.01,0.0,11.0,45.0,18.0,0.01,4,2,10,3,0.5499999999999999,0.45,0.2,0
2007,0.6,56.363433,-118.777233,0.8,0.0,10.0,65.0,35.0,0.8,4,2,10,3,0.5333333333333333,0.65,0.3888888888888889,0
2007,0.75,57.878667,-117.61365,0.75,0.0,10.0,45.0,15.0,0.75,3,2,10,3,0.5333333333333333,0.45,0.16666666666666669,0
2007,0.02,56.337967,-117.661133,0.02,0.0,10.0,30.0,15.0,0.02,4,1,9,2,0.5333333333333333,0.3,0.16666666666666669,0
2007,0.02,57.919067,-117.895333,0.02,0.0,10.0,25.0,10.0,0.02,3,1,10,3,0.5333333333333333,0.25,0.11111111111111112,0
2007,0.1,57.813573,-117.66195,0.1,2.0,28.6,27.0,10.0,0.1,3,2,10,2,0.8433333333333333,0.27,0.11111111111111112,0
2007,1.6,56.57855,-119.9615,1.0,1.0,13.0,45.0,8.0,1.0,4,2,5,2,0.5833333333333333,0.45,0.08888888888888889,0
2007,2.4,56.58515,-119.899867,0.7,2.0,14.5,45.0,8.0,0.7,4,2,5,2,0.6083333333333333,0.45,0.08888888888888889,0
2007,0.1,56.47725,-116.410817,0.1,0.0,8.0,53.0,14.0,0.1,1,2,10,3,0.5,0.53,0.15555555555555556,0
2007,0.02,52.19675,-116.464367,0.03,1.0,25.0,45.0,0.0,0.02,4,2,3,3,0.7833333333333333,0.45,0.0,0
2007,0.01,52.401917,-116.249383,0.01,0.0,24.0,35.0,20.0,0.01,1,2,6,2,0.7666666666666666,0.35000000000000003,0.22222222222222224,0
2007,0.01,52.073517,-115.001117,0.01,0.0,21.0,40.0,5.0,0.01,4,2,9,2,0.7166666666666666,0.4,0.05555555555555556,0
2007,0.01,51.993186,-115.152152,0.01,0.0,21.0,40.0,5.0,0.01,4,2,9,2,0.7166666666666666,0.4,0.05555555555555556,0
2007,0.01,52.00774,-115.152152,0.01,0.0,21.0,40.0,5.0,0.01,4,2,9,2,0.7166666666666666,0.4,0.05555555555555556,0
2007,0.01,52.455612,-116.162119,0.01,0.0,14.0,47.0,5.0,0.01,4,1,9,3,0.6,0.47000000000000003,0.05555555555555556,0
2007,1.6,52.821967,-114.743483,1.0,0.0,6.0,90.0,4.0,1.6,4,2,9,3,0.4666666666666667,0.9,0.044444444444444446,0
2007,0.5,51.811237,-115.143241,0.01,0.0,5.0,30.0,10.0,0.5,4,2,9,2,0.44999999999999996,0.3,0.11111111111111112,0
2007,0.02,52.892357,-115.128171,0.02,0.0,-2.0,40.0,0.0,0.02,4,1,9,2,0.3333333333333333,0.4,0.0,0
2007,0.9,55.341167,-115.783267,2.0,1.0,13.0,46.0,6.0,2.0,1,1,10,3,0.5833333333333333,0.46,0.06666666666666667,0
2007,2.3,55.9473,-115.5979,2.3,2.0,14.0,40.0,20.0,2.3,1,2,10,0,0.6,0.4,0.22222222222222224,0
2007,0.7,55.40895,-116.222833,1.5,3.0,17.0,40.0,15.0,0.5,1,2,10,2,0.6499999999999999,0.4,0.16666666666666669,0
2007,0.01,55.993483,-113.885717,0.01,2.0,16.0,45.0,5.0,0.01,4,2,3,2,0.6333333333333333,0.45,0.05555555555555556,0
2007,0.9,55.279133,-114.797983,0.9,1.0,12.0,35.0,8.0,1.0,4,2,3,3,0.5666666666666667,0.35000000000000003,0.08888888888888889,0
2007,10.7,55.4761,-116.174417,2.0,1.0,15.0,36.0,10.0,2.0,4,2,9,3,0.6166666666666667,0.36,0.11111111111111112,2
2007,0.41,55.212117,-116.288233,0.3,0.1,14.0,45.0,4.0,0.3,2,2,10,2,0.6,0.45,0.044444444444444446,0
2007,7.1,55.348436,-115.725557,5.0,2.0,18.0,29.0,12.0,5.0,1,2,3,3,0.6666666666666666,0.29,0.13333333333333333,1
2007,0.46,55.915417,-115.652067,0.01,1.0,25.5,35.0,2.0,0.4,1,2,10,3,0.7916666666666666,0.35000000000000003,0.022222222222222223,0
2007,0.1,55.306217,-114.732433,0.1,0.0,21.0,30.0,5.0,0.1,5,2,10,2,0.7166666666666666,0.3,0.05555555555555556,0
2007,0.2,55.9501,-113.814083,0.2,2.0,20.0,35.0,5.0,0.2,3,2,10,2,0.7,0.35000000000000003,0.05555555555555556,0
2007,0.5,54.753,-116.285667,0.5,0.5,21.0,41.0,13.0,0.5,4,2,4,2,0.7166666666666666,0.41000000000000003,0.14444444444444446,0
2007,0.01,55.205917,-114.7823,0.01,0.0,24.0,48.0,4.0,0.01,4,2,9,2,0.7666666666666666,0.48,0.044444444444444446,0
