fire_year,current_size,fire_location_latitude,fire_location_longitude,assessment_hectares,fire_spread_rate,temperature,relative_humidity,wind_speed,fuel_type,initial_action_by,ia_arrival_at_fire_date,fire_fighting_start_date,fire_fighting_start_size,fire_origin_encoded,fire_type_encoded,general_cause_desc_encoded,weather_conditions_over_fire_encoded,temperature_encoded,relative_humidity_encoded,wind_speed_encoded,current_size_bin,current_size_bin_encoded
2011,0.3,55.91535,-113.9015,0.3,1.0,20.0,33.0,10.0,O1a,HAC1H,5/6/2011 15:55,5/6/2011 16:05,0.3,1,2,3,0,0.7,0.33,0.11111111111111112,"(0.0, 4.0]",0
2011,0.01,55.912667,-115.64705,0.01,0.1,14.0,45.0,12.0,O1a,HAC1H,5/6/2011 16:20,5/6/2011 16:20,0.01,1,2,3,3,0.6,0.45,0.13333333333333333,"(0.0, 4.0]",0
2011,0.1,55.943933,-113.78525,0.1,1.0,23.0,27.0,5.0,O1a,HAC1H,5/7/2011 14:50,5/7/2011 14:55,0.1,1,2,3,1,0.75,0.27,0.05555555555555556,"(0.0, 4.0]",0
2011,0.2,55.950067,-113.776683,0.2,1.0,16.0,48.0,0.0,M1,HAC1H,5/7/2011 18:42,5/7/2011 18:48,0.2,1,2,10,2,0.6333333333333333,0.48,0.0,"(0.0, 4.0]",0
2011,1.1,55.905171,-115.62278,1.1,0.1,5.0,60.0,10.0,O1a,HAC1H,5/8/2011 0:00,5/8/2011 0:00,1.1,1,2,3,2,0.44999999999999996,0.6,0.11111111111111112,"(0.0, 4.0]",0
2011,0.3,55.903333,-115.625267,0.3,0.1,17.0,34.0,2.0,O1a,HAC1H,5/8/2011 21:30,5/8/2011 21:30,0.3,1,2,3,3,0.6499999999999999,0.34,0.022222222222222223,"(0.0, 4.0]",0
2011,0.2,56.1338,-113.86095,0.2,1.0,12.0,100.0,15.0,O1b,HAC1H,5/9/2011 11:46,5/9/2011 11:50,0.2,1,2,10,4,0.5666666666666667,1.0,0.16666666666666669,"(0.0, 4.0]",0
2011,0.2,55.959733,-113.914367,0.2,1.0,22.0,27.0,0.0,O1b,HAC1H,5/9/2011 19:52,5/9/2011 19:56,0.2,1,2,10,2,0.7333333333333333,0.27,0.0,"(0.0, 4.0]",0
2011,0.2,56.939185,-114.728833,0.1,0.5,20.0,23.0,35.0,O1a,HAC1H,5/11/2011 14:30,5/11/2011 14:35,0.2,4,2,6,2,0.7,0.23,0.3888888888888889,"(0.0, 4.0]",0
2011,0.1,55.3355,-115.21795,0.01,0.5,23.0,30.0,20.0,O1a,FPD Staff,5/11/2011 15:31,5/11/2011 16:12,0.2,4,2,6,2,0.75,0.3,0.22222222222222224,"(0.0, 4.0]",0
2011,139.0,55.355704,-115.795896,30.0,5.0,24.0,25.0,20.0,D1,Air Tanker,5/11/2011 16:27,5/11/2011 16:55,40.0,1,2,10,2,0.7666666666666666,0.25,0.22222222222222224,"(40.0, inf]",10
2011,3.4,56.962299,-113.417057,2.0,1.0,23.0,30.0,15.0,M1,Air Tanker,5/11/2011 17:30,5/11/2011 17:40,2.0,4,2,10,2,0.75,0.3,0.16666666666666669,"(0.0, 4.0]",0
2011,2.0,55.234095,-114.054423,1.0,1.0,19.0,29.0,40.0,M1,HAC1F,5/11/2011 17:56,5/11/2011 18:00,1.0,4,2,6,2,0.6833333333333333,0.29,0.4444444444444445,"(0.0, 4.0]",0
2011,6.8,57.101158,-115.040501,1.0,3.0,20.0,30.0,40.0,O1a,HAC1H,5/11/2011 18:10,5/11/2011 19:00,1.0,4,1,5,2,0.7,0.3,0.4444444444444445,"(4.0, 8.0]",1
2011,0.1,55.864767,-113.451483,0.1,0.0,14.0,43.0,10.0,S1,HAC1H,5/11/2011 23:00,5/11/2011 23:10,0.1,1,2,10,2,0.6,0.43,0.11111111111111112,"(0.0, 4.0]",0
2011,1.0,56.5361,-115.241817,1.0,0.5,21.0,28.0,34.0,C2,HAC1F,5/12/2011 10:20,5/12/2011 10:20,1.0,4,2,6,2,0.7166666666666666,0.28,0.37777777777777777,"(0.0, 4.0]",0
2011,0.1,56.53425,-115.24015,0.1,0.0,16.0,25.0,25.0,C2,HAC1H,5/12/2011 10:40,5/12/2011 10:40,0.1,4,2,6,2,0.6333333333333333,0.25,0.2777777777777778,"(0.0, 4.0]",0
2011,0.01,55.98275,-113.8977,0.01,0.0,21.0,30.0,35.0,C2,HAC1F,5/12/2011 13:00,5/12/2011 13:10,0.01,4,1,10,0,0.7166666666666666,0.3,0.3888888888888889,"(0.0, 4.0]",0
2011,0.01,55.934767,-113.7771,0.01,0.1,12.5,50.0,11.0,O1a,HAC1F,5/13/2011 17:47,5/13/2011 17:49,0.01,4,2,10,3,0.575,0.5,0.12222222222222223,"(0.0, 4.0]",0
2011,0.2,55.911567,-113.59825,0.2,4.0,25.0,35.0,65.0,M1,HAC1H,5/14/2011 9:22,5/14/2011 9:30,0.2,4,2,10,2,0.7833333333333333,0.35000000000000003,0.7222222222222222,"(0.0, 4.0]",0
2011,1.03,55.930425,-115.613424,1.2,0.0,18.0,28.0,20.0,O1a,HAC1H,5/16/2011 11:45,5/16/2011 12:00,1.0,1,2,3,2,0.6666666666666666,0.28,0.22222222222222224,"(0.0, 4.0]",0
2011,87659.4,56.056433,-115.255383,5.0,15.0,20.0,25.0,25.0,M2,HAC1H,5/14/2011 13:40,5/14/2011 13:55,6.0,4,0,6,2,0.7,0.25,0.2777777777777778,"(40.0, inf]",10
2011,2.7,55.937262,-113.775598,0.3,3.0,24.0,21.0,50.0,C2,HAC1H,5/14/2011 14:35,5/14/2011 14:45,0.3,1,2,10,2,0.7666666666666666,0.21,0.5555555555555556,"(0.0, 4.0]",0
2011,7.6,55.2836,-115.8837,5.0,6.0,11.0,53.0,25.0,D1,HAC1F,5/14/2011 14:20,5/14/2011 14:53,5.0,4,2,6,3,0.5499999999999999,0.53,0.2777777777777778,"(4.0, 8.0]",1
2011,5453.4,55.043,-115.408833,15.0,5.0,22.0,25.0,40.0,C2,HAC1H,5/14/2011 16:07,5/14/2011 16:24,15.0,4,0,6,2,0.7333333333333333,0.25,0.4444444444444445,"(40.0, inf]",10
2011,2.0,55.170785,-116.513386,2.0,1.0,23.0,20.0,15.0,O1a,HAC1H,5/14/2011 16:46,5/14/2011 17:27,2.0,3,2,6,2,0.75,0.2,0.16666666666666669,"(0.0, 4.0]",0
2011,0.04,56.4845,-114.552667,0.01,0.1,22.0,16.0,15.0,C2,HAC1H,5/14/2011 17:10,5/14/2011 17:15,0.04,4,2,1,2,0.7333333333333333,0.16,0.16666666666666669,"(0.0, 4.0]",0
2011,12.0,55.94271,-115.113539,12.0,10.0,11.0,43.0,16.0,C2,FPD Staff,5/15/2011 7:55,5/15/2011 16:56,12.0,4,0,6,2,0.5499999999999999,0.43,0.17777777777777778,"(8.0, 12.0]",2
2011,0.1,55.303167,-114.591167,0.1,1.0,20.0,25.0,15.0,O1a,Air Tanker,5/15/2011 10:53,5/15/2011 10:53,0.1,4,2,6,2,0.7,0.25,0.16666666666666669,"(0.0, 4.0]",0
2011,6.42,55.223,-115.349667,4.0,0.0,20.0,24.0,10.0,M2,HAC1H,5/15/2011 10:50,5/15/2011 12:00,1.5,4,1,6,2,0.7,0.24,0.11111111111111112,"(4.0, 8.0]",1
2011,2.3,55.006833,-115.318,0.01,1.0,26.0,24.0,70.0,O1a,HAC1H,5/15/2011 13:15,5/15/2011 13:20,0.3,4,2,6,3,0.8,0.24,0.7777777777777778,"(0.0, 4.0]",0
2011,67.0,55.144785,-116.247732,5.0,3.0,23.0,26.0,50.0,C1,Air Tanker,5/15/2011 13:15,5/15/2011 13:30,5.0,2,2,6,2,0.75,0.26,0.5555555555555556,"(40.0, inf]",10
2011,17.5,55.914931,-113.92404,2.0,5.0,20.0,15.0,30.0,D1,HAC1H,5/15/2011 16:00,5/15/2011 16:00,2.0,1,2,6,2,0.7,0.15,0.33333333333333337,"(16.0, 20.0]",4
2011,424.7,55.378767,-114.667033,30.0,5.0,15.0,29.0,56.0,C2,FPD Staff,5/16/2011 18:55,5/16/2011 18:55,321.2,4,0,6,2,0.6166666666666667,0.29,0.6222222222222222,"(40.0, inf]",10
2011,0.4,54.9598,-115.201283,0.4,0.0,20.0,25.0,30.0,O1a,HAC1F,5/15/2011 17:11,5/15/2011 17:45,0.4,4,2,6,2,0.7,0.25,0.33333333333333337,"(0.0, 4.0]",0
2011,316.7,56.520984,-115.231264,0.2,15.0,20.0,26.0,46.0,C2,FPD Staff,5/15/2011 17:40,5/15/2011 17:59,3.0,4,0,6,2,0.7,0.26,0.5111111111111112,"(40.0, inf]",10
2011,2.0,56.526283,-116.055267,1.0,1.0,20.0,26.0,55.0,C2,FPD Staff,5/15/2011 21:11,5/15/2011 21:50,2.0,4,2,6,3,0.7,0.26,0.6111111111111112,"(0.0, 4.0]",0
2011,17472.9,56.585383,-115.4113,2685.0,3.0,22.0,26.0,46.0,C2,Air Tanker,5/16/2011 17:21,5/16/2011 17:21,2685.0,4,0,1,2,0.7333333333333333,0.26,0.5111111111111112,"(40.0, inf]",10
2011,0.1,56.682483,-114.5918,0.1,0.0,20.0,25.0,20.0,C1,WFC2,5/16/2011 10:52,5/16/2011 11:00,0.1,4,2,10,1,0.7,0.25,0.22222222222222224,"(0.0, 4.0]",0
2011,4.5,57.327141,-114.878353,4.5,3.0,27.0,18.0,12.0,M1,FPD Staff,5/16/2011 12:21,5/16/2011 12:38,4.5,4,2,6,2,0.8166666666666667,0.18,0.13333333333333333,"(4.0, 8.0]",1
2011,1.0,54.863022,-115.402503,1.0,0.0,23.0,30.0,30.0,C3,HAC1H,5/18/2011 11:00,5/18/2011 11:00,1.0,4,1,6,2,0.75,0.3,0.33333333333333337,"(0.0, 4.0]",0
2011,0.2,55.30475,-114.591867,0.2,0.2,20.0,30.0,30.0,O1a,HAC1H,5/16/2011 14:35,5/16/2011 14:35,0.2,4,2,6,2,0.7,0.3,0.33333333333333337,"(0.0, 4.0]",0
2011,0.4,55.27295,-115.360417,0.3,5.0,24.0,31.0,6.0,O1a,HAC1H,5/16/2011 19:39,5/16/2011 19:42,0.3,4,2,9,2,0.7666666666666666,0.31,0.06666666666666667,"(0.0, 4.0]",0
2011,0.1,55.953533,-113.920917,0.1,0.0,19.0,29.0,30.0,O1b,HAC1F,5/17/2011 14:15,5/17/2011 14:20,0.1,1,2,3,2,0.6833333333333333,0.29,0.33333333333333337,"(0.0, 4.0]",0
2011,0.1,54.8206,-115.38405,0.1,0.0,17.0,62.0,5.0,C1,FPD Staff,5/19/2011 12:07,5/19/2011 12:20,0.1,4,2,6,3,0.6499999999999999,0.62,0.05555555555555556,"(0.0, 4.0]",0
2011,0.3,55.946,-113.753667,0.8,2.0,19.0,22.0,10.0,O1b,HAC1H,5/25/2011 12:48,5/25/2011 12:50,0.3,1,2,10,3,0.6833333333333333,0.22,0.11111111111111112,"(0.0, 4.0]",0
2011,0.3,55.962333,-113.8265,0.3,0.0,21.0,31.0,18.0,M2,HAC1H,5/25/2011 15:38,5/25/2011 15:41,0.3,4,2,9,2,0.7166666666666666,0.31,0.2,"(0.0, 4.0]",0
2011,0.01,55.943583,-113.77445,0.01,0.0,17.0,56.0,14.0,M2,HAC1F,6/8/2011 14:48,6/8/2011 14:50,0.01,1,2,9,3,0.6499999999999999,0.56,0.15555555555555556,"(0.0, 4.0]",0
2011,0.01,55.3818,-114.721217,0.01,0.0,14.0,65.0,0.0,O1a,HAC1H,10/6/2011 12:40,10/6/2011 12:44,0.01,4,1,6,3,0.6,0.65,0.0,"(0.0, 4.0]",0
2011,0.15,55.24366,-114.71321,0.13,0.1,18.0,29.0,47.0,M2,Air Tanker,5/14/2011 18:05,5/14/2011 18:08,0.12,4,2,3,2,0.6666666666666666,0.29,0.5222222222222223,"(0.0, 4.0]",0
2011,0.01,56.448183,-115.989583,0.01,0.0,19.0,51.0,10.0,O1a,HAC1H,8/25/2011 16:35,8/25/2011 16:45,0.01,4,1,10,3,0.6833333333333333,0.51,0.11111111111111112,"(0.0, 4.0]",0
2011,0.4,56.698974,-115.998151,0.2,0.0,-5.0,80.0,5.0,M1,FPD Staff,11/10/2011 19:10,11/10/2011 19:20,0.2,3,1,9,2,0.2833333333333333,0.8,0.05555555555555556,"(0.0, 4.0]",0
2011,0.1,54.932,-115.2817,0.1,0.0,24.5,31.0,15.0,O1a,HAC1H,5/21/2011 15:56,5/21/2011 16:02,0.1,4,2,6,3,0.7749999999999999,0.31,0.16666666666666669,"(0.0, 4.0]",0
2011,0.1,55.609117,-114.976233,0.1,0.0,17.0,45.0,0.0,O1b,HAC1H,5/21/2011 18:41,5/21/2011 18:42,0.1,4,1,6,3,0.6499999999999999,0.45,0.0,"(0.0, 4.0]",0
2011,0.3,56.02035,-115.591917,0.3,0.0,2.0,68.0,7.0,C2,HAC1H,2/4/2012 11:35,2/4/2012 11:35,0.3,4,1,9,2,0.39999999999999997,0.68,0.07777777777777778,"(0.0, 4.0]",0
2011,0.01,54.315756,-115.68163,0.01,0.0,4.0,70.0,15.0,S1,FPD Staff,4/1/2011 11:20,4/1/2011 11:20,0.01,4,2,1,2,0.4333333333333333,0.7000000000000001,0.16666666666666669,"(0.0, 4.0]",0
2011,0.1,54.253867,-115.25925,0.1,0.0,15.0,45.0,2.0,O1a,HAC1H,5/9/2011 14:24,5/9/2011 14:30,0.1,4,2,10,3,0.6166666666666667,0.45,0.022222222222222223,"(0.0, 4.0]",0
2011,5.0,54.3346,-115.196533,3.0,2.0,23.0,22.0,5.0,S1,HAC1H,5/11/2011 13:20,5/11/2011 13:40,3.0,4,2,1,2,0.75,0.22,0.05555555555555556,"(4.0, 8.0]",1
2011,305.8,54.239167,-115.663333,50.0,15.0,20.0,24.0,17.0,M1,HAC1F,5/11/2011 18:27,5/11/2011 18:55,50.0,4,2,9,2,0.7,0.24,0.18888888888888888,"(40.0, inf]",10
2011,0.5,54.085167,-115.759167,0.01,0.1,20.0,30.0,40.0,C1,HAC1R,5/14/2011 13:35,5/14/2011 13:45,0.01,4,1,6,2,0.7,0.3,0.4444444444444445,"(0.0, 4.0]",0
2011,2.4,54.021617,-116.674667,0.5,1.0,20.0,18.0,30.0,C2,HAC1H,5/14/2011 13:40,5/14/2011 14:14,0.5,4,2,6,2,0.7,0.18,0.33333333333333337,"(0.0, 4.0]",0
2011,0.2,54.2715,-115.666817,0.02,2.0,15.0,38.0,28.0,O1a,FPD Staff,5/14/2011 15:20,5/14/2011 15:25,0.2,4,2,6,2,0.6166666666666667,0.38,0.3111111111111111,"(0.0, 4.0]",0
2011,1.0,54.586167,-115.839167,0.01,1.0,14.0,40.0,40.0,M1,HAC1R,5/14/2011 15:55,5/14/2011 16:10,0.1,4,1,6,2,0.6,0.4,0.4444444444444445,"(0.0, 4.0]",0
2011,3.4,54.037167,-116.696333,1.5,1.0,18.0,55.0,15.0,O1b,HAC1R,5/15/2011 11:18,5/15/2011 12:00,3.4,4,1,6,2,0.6666666666666666,0.55,0.16666666666666669,"(0.0, 4.0]",0
2011,1.5,54.58575,-116.773,0.01,0.0,21.0,15.0,28.0,M2,HAC1F,5/14/2011 17:23,5/14/2011 17:28,1.5,4,1,6,2,0.7166666666666666,0.15,0.3111111111111111,"(0.0, 4.0]",0
2011,72.6,54.3755,-116.926333,1.0,1.7,19.0,21.0,50.0,D1,Air Tanker,5/14/2011 19:23,5/14/2011 19:23,15.0,4,1,6,2,0.6833333333333333,0.21,0.5555555555555556,"(40.0, inf]",10
2011,0.1,54.339167,-116.939833,0.01,0.0,18.0,35.0,45.0,O1b,HAC1R,5/14/2011 17:35,5/14/2011 19:30,0.01,4,1,6,2,0.6666666666666666,0.35000000000000003,0.5,"(0.0, 4.0]",0
2011,0.5,54.410733,-116.620583,1.5,5.0,20.0,18.0,51.0,O1b,FPD Staff,5/14/2011 19:15,5/14/2011 19:16,0.5,4,1,6,2,0.7,0.18,0.5666666666666667,"(0.0, 4.0]",0
2011,2.0,54.371167,-116.882167,2.0,4.0,21.0,17.0,53.0,M1,Air Tanker,5/14/2011 18:25,5/14/2011 18:26,2.0,4,1,4,2,0.7166666666666666,0.17,0.5888888888888889,"(0.0, 4.0]",0
2011,4213.8,54.203,-116.797333,0.05,1.0,14.0,65.0,22.0,C3,FPD Staff,5/14/2011 19:45,5/16/2011 16:53,3000.0,4,1,6,2,0.6,0.65,0.24444444444444446,"(40.0, inf]",10
2011,2.1,54.418,-116.8845,0.05,5.0,23.0,55.0,20.0,O1b,FPD Staff,5/14/2011 20:10,5/15/2011 12:00,0.5,4,1,6,2,0.75,0.55,0.22222222222222224,"(0.0, 4.0]",0
2011,0.02,54.395667,-116.916167,0.02,0.0,20.0,18.0,51.0,O1b,HAC1H,5/15/2011 11:15,5/15/2011 11:15,0.02,4,1,6,2,0.7,0.18,0.5666666666666667,"(0.0, 4.0]",0
2011,38.5,54.073875,-116.759372,3.0,5.0,20.0,25.0,15.0,O1b,Air Tanker,5/15/2011 10:32,5/15/2011 10:56,60.0,4,2,6,2,0.7,0.25,0.16666666666666669,"(36.0, 40.0]",9
2011,5.9,54.583517,-114.561233,1.5,5.0,19.0,25.0,25.0,D1,HAC1H,5/15/2011 13:35,5/15/2011 13:50,1.5,4,2,6,2,0.6833333333333333,0.25,0.2777777777777778,"(4.0, 8.0]",1
2011,0.01,54.759333,-115.331167,0.05,1.0,18.0,30.0,30.0,C2,HAC1R,5/15/2011 14:10,5/15/2011 14:30,0.05,4,2,6,2,0.6666666666666666,0.3,0.33333333333333337,"(0.0, 4.0]",0
2011,0.4,54.6235,-115.460667,0.01,1.0,15.0,38.0,10.0,M1,HAC1R,5/15/2011 16:16,5/15/2011 16:45,0.01,4,2,6,2,0.6166666666666667,0.38,0.11111111111111112,"(0.0, 4.0]",0
2011,0.15,54.44715,-115.558017,0.15,0.0,16.0,35.0,10.0,O1a,FPD Staff,5/15/2011 18:10,5/15/2011 18:25,0.15,4,1,6,2,0.6333333333333333,0.35000000000000003,0.11111111111111112,"(0.0, 4.0]",0
2011,0.9,54.101217,-115.678883,0.5,0.1,20.0,25.0,5.0,D1,FPD Staff,5/15/2011 17:30,5/15/2011 17:45,0.9,4,2,6,3,0.7,0.25,0.05555555555555556,"(0.0, 4.0]",0
2011,5.1,54.476667,-114.821667,2.0,5.0,21.0,53.0,46.0,D1,Air Tanker,5/15/2011 18:15,5/15/2011 18:22,2.0,4,2,6,2,0.7166666666666666,0.53,0.5111111111111112,"(4.0, 8.0]",1
2011,2.1,54.042667,-116.679867,1.0,1.0,21.0,25.0,60.0,C3,HAC1H,5/15/2011 18:45,5/15/2011 18:55,1.1,4,1,6,2,0.7166666666666666,0.25,0.6666666666666667,"(0.0, 4.0]",0
2011,0.01,54.043867,-115.719883,0.01,0.0,12.0,88.0,17.0,M2,FPD Staff,7/9/2011 9:50,7/9/2011 9:55,0.01,4,2,6,3,0.5666666666666667,0.88,0.18888888888888888,"(0.0, 4.0]",0
2010,0.8,51.190483,-114.636433,0.8,0.0,3.0,70.0,2.0,O1b,FPD Staff,4/11/2010 0:15,4/11/2010 0:20,0.8,1,2,3,2,0.41666666666666663,0.7000000000000001,0.022222222222222223,"(0.0, 4.0]",0
2010,1.0,51.18635,-114.685117,2.5,0.0,3.0,70.0,2.0,O1b,FPD Staff,4/11/2010 0:30,4/11/2010 0:34,2.5,1,2,3,2,0.41666666666666663,0.7000000000000001,0.022222222222222223,"(0.0, 4.0]",0
2010,0.2,53.675983,-117.136633,0.2,0.1,12.0,25.0,20.0,S1,FPD Staff,4/7/2010 18:13,4/7/2010 18:20,0.2,4,2,4,3,0.5666666666666667,0.25,0.22222222222222224,"(0.0, 4.0]",0
2010,0.5,53.671617,-115.245417,0.5,0.1,5.0,60.0,20.0,S2,HAC1F,4/10/2010 16:00,4/10/2010 16:00,0.5,3,2,10,2,0.44999999999999996,0.6,0.22222222222222224,"(0.0, 4.0]",0
2010,14.04,53.548867,-115.443233,3.0,1.5,11.0,47.0,10.0,O1a,FPD Staff,5/12/2010 15:20,5/12/2010 15:55,3.0,3,2,10,3,0.5499999999999999,0.47000000000000003,0.11111111111111112,"(12.0, 16.0]",3
2010,0.01,53.36776,-117.57275,0.01,0.0,-1.0,49.0,4.0,O1a,FPD Staff,4/13/2010 9:00,4/13/2020 9:05,0.01,4,2,9,3,0.35,0.49,0.044444444444444446,"(0.0, 4.0]",0
2010,0.01,53.448817,-117.470917,0.01,0.1,14.0,30.0,5.0,O1a,FPD Staff,4/16/2010 20:55,4/16/2010 20:55,0.01,4,2,8,0,0.6,0.3,0.05555555555555556,"(0.0, 4.0]",0
2010,0.2,53.540083,-116.983317,0.01,0.1,25.0,25.0,5.0,O1a,HAC1H,4/16/2010 13:12,4/16/2010 13:50,0.2,3,2,8,2,0.7833333333333333,0.25,0.05555555555555556,"(0.0, 4.0]",0
2010,0.2,53.6614,-116.43605,0.2,0.5,22.0,20.0,6.0,O1a,HAC1H,4/17/2010 16:45,4/17/2010 16:56,0.2,3,2,10,2,0.7333333333333333,0.2,0.06666666666666667,"(0.0, 4.0]",0
2010,0.5,53.54615,-115.368667,0.1,0.5,26.0,22.0,20.0,O1a,HAC1F,4/20/2010 14:50,4/20/2010 14:56,0.1,3,2,10,2,0.8,0.22,0.22222222222222224,"(0.0, 4.0]",0
2010,0.3,53.377333,-117.650167,0.3,0.5,21.0,20.0,5.0,O1a,FPD Staff,5/15/2010 12:28,5/15/2010 12:30,0.3,4,2,9,2,0.7166666666666666,0.2,0.05555555555555556,"(0.0, 4.0]",0
2010,0.4,53.852783,-116.443467,0.5,2.0,21.0,25.0,9.0,M2,FPD Staff,5/16/2010 15:02,5/16/2010 15:12,0.4,4,2,4,3,0.7166666666666666,0.25,0.1,"(0.0, 4.0]",0
2010,0.02,53.749067,-115.437533,0.01,0.1,20.0,31.0,5.0,S2,HAC1F,6/16/2010 15:53,6/16/2010 15:58,0.01,4,2,3,3,0.7,0.31,0.05555555555555556,"(0.0, 4.0]",0
2010,0.3,53.918433,-116.724883,0.1,0.5,20.0,38.0,5.0,C2,HAC1R,6/17/2010 15:58,6/17/2010 16:20,0.2,4,2,4,3,0.7,0.38,0.05555555555555556,"(0.0, 4.0]",0
2010,0.1,53.3036,-115.617767,0.1,0.1,20.0,30.0,0.0,O1b,HAC1R,6/19/2010 15:14,6/19/2010 15:22,0.1,3,2,6,3,0.7,0.3,0.0,"(0.0, 4.0]",0
2010,0.01,53.83,-117.57555,0.01,0.0,15.0,50.0,10.0,M2,HAC1R,6/30/2010 2:12,6/30/2010 2:15,0.01,3,2,3,2,0.6166666666666667,0.5,0.11111111111111112,"(0.0, 4.0]",0
2010,0.02,53.7237,-116.9785,0.02,0.5,20.0,35.0,0.0,M2,HAC1F,7/9/2010 20:10,7/9/2010 20:20,0.02,4,2,9,3,0.7,0.35000000000000003,0.0,"(0.0, 4.0]",0
2010,0.01,54.0207,-119.216133,0.01,0.0,16.0,44.0,5.0,O1a,FPD Staff,10/9/2010 19:50,10/9/2010 21:38,0.01,4,2,3,2,0.6333333333333333,0.44,0.05555555555555556,"(0.0, 4.0]",0
2010,0.01,54.020783,-119.2167,0.01,0.0,6.0,35.0,5.0,C3,FPD Staff,10/29/2010 16:21,10/29/2010 18:27,0.01,4,2,3,2,0.4666666666666667,0.35000000000000003,0.05555555555555556,"(0.0, 4.0]",0
2010,0.01,55.066576,-117.385045,0.01,0.0,10.0,45.0,10.0,D1,HAC1F,4/2/2010 16:24,4/2/2010 16:24,0.01,1,2,10,2,0.5333333333333333,0.45,0.11111111111111112,"(0.0, 4.0]",0
2010,0.2,54.999354,-117.451582,0.4,0.2,22.0,45.0,0.0,O1b,HAC1F,4/19/2010 17:25,4/19/2010 17:30,0.2,3,2,10,3,0.7333333333333333,0.45,0.0,"(0.0, 4.0]",0
2010,13.43,54.3205,-119.11545,1.5,3.0,17.0,23.0,5.0,O1a,Air Tanker,4/21/2010 15:46,4/21/2010 15:56,2.0,4,2,4,2,0.6499999999999999,0.23,0.05555555555555556,"(12.0, 16.0]",3
2010,7.57,55.260683,-116.928917,3.0,1.0,12.0,30.0,10.0,M2,Air Tanker,5/10/2010 18:20,5/10/2010 18:33,3.0,3,2,10,3,0.5666666666666667,0.3,0.11111111111111112,"(4.0, 8.0]",1
2010,0.4,55.058167,-117.509,1.5,2.0,18.0,30.0,8.0,S1,HAC1H,5/11/2010 19:00,5/11/2010 19:02,0.3,1,2,10,2,0.6666666666666666,0.3,0.08888888888888889,"(0.0, 4.0]",0
2010,720.4,55.028683,-117.8528,0.3,1.0,16.0,34.0,5.0,M2,HAC1H,5/11/2010 19:26,5/11/2010 19:30,3.0,3,2,9,2,0.6333333333333333,0.34,0.05555555555555556,"(40.0, inf]",10
2010,1.8,55.443517,-119.759,0.01,1.0,16.0,35.0,20.0,S2,HAC1H,5/12/2010 18:00,5/12/2010 19:21,0.01,3,1,10,2,0.6333333333333333,0.35000000000000003,0.22222222222222224,"(0.0, 4.0]",0
2010,0.4,55.004067,-117.335267,0.4,1.0,14.0,33.0,10.0,O1b,HAC1F,5/12/2010 18:44,5/12/2010 19:00,0.4,3,2,10,3,0.6,0.33,0.11111111111111112,"(0.0, 4.0]",0
2010,0.01,55.23825,-118.25445,0.01,0.0,23.0,31.0,5.0,O1a,FPD Staff,5/16/2010 10:50,5/16/2010 10:50,0.01,4,2,9,3,0.75,0.31,0.05555555555555556,"(0.0, 4.0]",0
2010,0.01,55.23425,-118.2601,0.01,0.0,23.0,22.0,3.0,M2,FPD Staff,5/16/2010 17:00,5/16/2010 17:00,0.01,4,2,9,3,0.75,0.22,0.03333333333333333,"(0.0, 4.0]",0
2010,0.01,55.568717,-118.699217,0.01,0.0,22.0,35.0,5.0,O1b,HAC1H,5/17/2010 12:05,5/17/2010 12:05,0.01,4,1,10,2,0.7333333333333333,0.35000000000000003,0.05555555555555556,"(0.0, 4.0]",0
2010,10.8,55.358083,-117.149017,8.0,0.0,21.0,28.0,25.0,O1a,WFC2,6/14/2010 16:16,6/14/2010 16:16,8.0,3,1,10,3,0.7166666666666666,0.28,0.2777777777777778,"(8.0, 12.0]",2
2010,0.02,54.815367,-119.935083,0.2,0.5,20.0,33.0,5.0,C2,Air Tanker,6/26/2010 19:08,6/26/2010 19:24,0.05,4,2,9,2,0.7,0.33,0.05555555555555556,"(0.0, 4.0]",0
2010,0.3,55.755829,-119.350993,0.2,0.5,19.0,50.0,15.0,M2,Air Tanker,7/3/2010 14:35,7/3/2010 14:43,0.3,4,2,4,3,0.6833333333333333,0.5,0.16666666666666669,"(0.0, 4.0]",0
2010,0.2,55.514333,-119.134883,0.2,0.1,27.0,30.0,10.0,M2,FPD Staff,7/11/2010 17:12,7/11/2010 17:29,0.2,4,2,6,3,0.8166666666666667,0.3,0.11111111111111112,"(0.0, 4.0]",0
2010,0.01,55.232237,-118.261986,0.01,0.0,19.0,43.0,23.0,M2,FPD Staff,7/12/2010 9:10,7/12/2010 9:10,0.01,4,2,9,2,0.6833333333333333,0.43,0.2555555555555556,"(0.0, 4.0]",0
2010,0.02,55.026944,-118.543056,0.02,0.0,23.0,52.0,10.0,O1b,HAC1H,7/19/2010 14:35,7/19/2010 14:50,0.02,3,2,8,3,0.75,0.52,0.11111111111111112,"(0.0, 4.0]",0
2010,0.4,55.269722,-118.206944,0.4,1.0,24.0,37.0,10.0,M2,HAC1H,7/23/2010 17:54,7/23/2010 18:00,0.4,3,2,10,2,0.7666666666666666,0.37,0.11111111111111112,"(0.0, 4.0]",0
2010,0.5,56.270517,-119.12645,0.2,1.0,21.0,31.0,25.0,S1,FPD Staff,7/24/2010 15:35,7/24/2010 15:40,0.2,4,2,6,2,0.7166666666666666,0.31,0.2777777777777778,"(0.0, 4.0]",0
